Timestamp,AT-1100.PV Value kg/m3,AT-1104.PV Value kg/m3,AT-1201.PV Value kg/m3,FC-1002.PV Value kg/h,FC-1002.SP Value kg/h,FRC-1004.PV Value,FRC-1004.SP Value,FT-1001.PV Value kg/h,FT-1002.PV Value kg/h,FT-1003.PV Value kg/h,FT-1004.PV Value kg/h,FT-1005.PV Value kg/h,FT-1102.PV Value m3/h,FT-1104.PV Value m3/h,FT-1200.PV Value kg/h,FT-1201.PV Value kg/h,FT-1215.PV Value kg/h,FT-1300.PV Value kg/h,LC-1001.PV Value %,LC-1001.SP Value %,LC-1104.PV Value %,LC-1104.SP Value %,LC-1200.PV Value %,LC-1200.SP Value %,LC-1212.PV Value %,LC-1212.SP Value %,PC-1104.PV Value kPa,PC-1104.SP Value kPa,PT-1001.PV Value kPa,PT-1004.PV Value kPa,PT-1100.PV Value kPa,PT-1300.PV Value kPa,TC-1006.PV Value °C,TC-1006.SP Value °C,TC-1103.PV Value °C,TC-1103.SP Value °C,TC-1205.PV Value °C,TC-1205.SP Value °C,TC-1211.PV Value °C,TC-1211.SP Value °C,TC-1215.PV Value °C,TC-1215.SP Value °C,TT-1001.PV Value °C,TT-1004.PV Value °C,TT-1005.PV Value °C,TT-1006.PV Value °C,TT-1100.PV Value °C,TT-1102.PV Value °C,TT-1103.PV Value °C,TT-1211.PV Value °C
2025-10-12T18:58:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T18:59:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:00:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:01:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:02:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:03:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:04:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:05:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:06:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:07:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:08:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:09:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:10:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:11:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:12:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:13:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:14:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:15:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:16:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:17:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:18:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:19:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:20:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:21:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:22:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:23:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:24:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:25:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:26:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:27:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:28:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:29:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:30:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:31:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:32:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:33:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:34:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:35:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:36:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:37:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:38:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:39:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:40:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:41:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:42:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:43:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:44:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:45:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:46:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:47:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:48:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:49:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:50:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:51:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:52:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:53:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:54:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:55:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:56:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:57:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:58:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T19:59:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:00:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:01:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:02:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:03:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:04:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:05:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:06:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
2025-10-12T20:07:00.0000000Z,37.378,797.951,730.84,15000,15000,5,5,5328.461,15000,15000,3000,26044.441,420.016,944.493,14786.524,5114.984,1477.203,9671.539,50,50,50,50,50,50,50,50,215.713,215.713,2623.925,2575.8,2521.58,2627.209,341.57,341.57,90,90,151.419,151.419,40,40,104.581,104.581,30.314,207.462,350,341.57,440.571,40.012,90,40
